"","gene_symbol","logFC","logCPM","PValue","FDR"
"MSTRG.8402|STX5","MSTRG.50319|MAPKAP1",0.312310728195671,5.20629534158317,0.805312489279121,0.95129471404517
"MSTRG.671|KDM1A","MSTRG.50324|PBX3",-0.183007533939056,5.70118416144372,0.805357047703721,0.95129471404517
"MSTRG.34040|P4HTM","MSTRG.50325|PBX3",-0.168958355584655,6.1693672917253,0.80545184198619,0.951321640132611
"MSTRG.40491|RELL2","MSTRG.50329|MVB12B",0.518679922640849,3.17279631826324,0.805730324049454,0.951503641183603
"MSTRG.44410|TRG-AS1","MSTRG.50335|LMX1B",0.391410588998736,3.74890506206936,0.805858077944594,0.951503641183603
"MSTRG.23896|CNN2","MSTRG.50338|ZBTB43",-0.16029170036362,6.37186634071154,0.805924441931819,0.951503641183603
"MSTRG.17817|MPG","MSTRG.50339|ZBTB34",-0.000498445228801185,3.53689420035914,0.805932784635153,0.951503641183603
"MSTRG.17523|FANCI","MSTRG.50340|RALGPS1",-0.267381112285262,6.00889989625702,0.805965999555505,0.951503641183603
"MSTRG.24750|MAU2","MSTRG.50341|ANGPTL2",0.216813090611613,7.16235499663227,0.806105579306711,0.951583402070899
"MSTRG.23974|LSM7","MSTRG.50343|GARNL3",0.410480188309264,3.9489519057936,0.806304168312926,0.951732801136206
"MSTRG.45487|RELN","MSTRG.50346|SLC2A8",-0.325958915010607,4.98568412952763,0.806433335413664,0.951779129787409
"MSTRG.26314|MZF1","MSTRG.50347|ZNF79",0.244290674427885,6.43653701162311,0.806538454258493,0.951779129787409
"MSTRG.33721|UBP1","MSTRG.50348|RPL12",-0.157395417764095,6.55127646565064,0.806660667899727,0.951779129787409
"MSTRG.45323|ARPC1A","MSTRG.50349|SNORA65",-0.0513083305632665,4.21129033799478,0.806680006942844,0.951779129787409
"MSTRG.37877|MAML3","MSTRG.50350|LRSAM1",0.237530113715101,5.80092291870895,0.806703585445333,0.951779129787409
"MSTRG.27634|TMEM150A","MSTRG.50352|NIBAN2",0.390135803446212,4.39865840109277,0.807073914981874,0.952042804043178
"MSTRG.32137|C21orf58","MSTRG.50353|STXBP1",0.35367810723872,4.64526017935119,0.807104297412642,0.952042804043178
"MSTRG.34092|SEMA3F","MSTRG.50355|CFAP157",0.224365794831191,5.82606692839594,0.807263130974683,0.952042804043178
"MSTRG.20091|TLCD2","MSTRG.50357|TOR2A",0.413843425504451,3.53504920930186,0.807357598810711,0.952042804043178
"MSTRG.9999|RAD52","MSTRG.50358|SH2D3C",-0.0525199311649768,4.49379554119427,0.807442640983858,0.952042804043178
"MSTRG.7079|RPLP2","MSTRG.50360|CDK9",0.26531157897653,6.34209586151712,0.807523165990954,0.952042804043178
"MSTRG.28315|TFCP2L1","MSTRG.50361|FPGS",0.325017869082096,4.85287167259719,0.807607911560943,0.952042804043178
"MSTRG.14297|CHMP4A","MSTRG.50362|ENG",-0.189677637428453,3.34106491410942,0.80761612522754,0.952042804043178
"MSTRG.7710|BDNF","MSTRG.50366|AK1",0.208710510827916,3.23986599750085,0.807874095582601,0.952042804043178
"MSTRG.6031|ADK","MSTRG.50366|ST6GALNAC6",-0.0653068703238294,3.95377476782753,0.807911599536579,0.952042804043178
"MSTRG.29267|PLCL1","MSTRG.50368|ST6GALNAC4",0.355861573073077,4.31525592991738,0.807941859015249,0.952042804043178
"MSTRG.2903|FLG2","MSTRG.50371|DPM2",0.363456510236617,4.10989502528129,0.807977861224231,0.952042804043178
"MSTRG.34110|NPRL2","MSTRG.50372|FAM102A",0.412949608533388,3.69092263042303,0.80808742845575,0.952042804043178
"MSTRG.23433|SNHG22","MSTRG.50374|NAIF1",0.338627572721471,4.64168427577514,0.808157064245966,0.952042804043178
"MSTRG.14612|RN7SL1","MSTRG.50375|SLC25A25",-0.211778176019798,14.2257965149588,0.808301212991734,0.952042804043178
"MSTRG.45427|FIS1","MSTRG.50377|SLC25A25-AS1",-0.0199993631675892,3.77227772329932,0.808474750348744,0.952042804043178
"MSTRG.20612|DRC3","MSTRG.50378|PTGES2",0.339420997310772,4.77358672354447,0.808538300270904,0.952042804043178
"MSTRG.25135|COX6B1","MSTRG.5037|SFMBT2",0.395690159876578,4.14255717219016,0.808560927592011,0.952042804043178
"MSTRG.21036|EVI2B","MSTRG.50381|C9orf16",-0.2909751731828,4.76958206987678,0.808616369584114,0.952042804043178
"MSTRG.19211|CRNDE","MSTRG.50382|CIZ1",-0.175352840076363,7.0786902101316,0.808661276239055,0.952042804043178
"MSTRG.50469|ABL1","MSTRG.50383|DNM1",0.212181919620699,6.92021759527306,0.808706409420974,0.952042804043178
"MSTRG.1496|PRPF38A","MSTRG.50386|GOLGA2",-0.208631089855552,5.56192059540199,0.808714642385987,0.952042804043178
"MSTRG.35141|NPHP3-ACAD11","MSTRG.50387|SWI5",0.219969852188852,5.5584601124801,0.808745239122453,0.952042804043178
"MSTRG.4010|SOX13","MSTRG.50388|TRUB2",0.253074386289807,6.69277521927751,0.808804308748334,0.952042804043178
"MSTRG.46156|CTAGE4","MSTRG.50390|COQ4",-0.208996548892944,4.21719844518744,0.808857634278299,0.952042804043178
"MSTRG.25550|MARK4","MSTRG.50391|SLC27A4",-0.151479100654696,5.46532856624193,0.809006791417943,0.952042804043178
"MSTRG.41375|ERVFRD-1","MSTRG.50393|URM1",0.223059929189732,4.28359542151404,0.809036857112717,0.952042804043178
"MSTRG.21054|SUZ12","MSTRG.50396|CERCAM",-0.224560531243195,5.70078488979637,0.809120273742202,0.952042804043178
"MSTRG.31350|PRPF6","MSTRG.50399|ODF2",-0.122408035259749,5.70663490627156,0.809123747982932,0.952042804043178
"MSTRG.26082|TTYH1","MSTRG.50401|GLE1",-0.0336885412906078,3.57327953169185,0.809319499653666,0.952042804043178
"MSTRG.476|SLC25A34","MSTRG.50404|SPTAN1",0.360136932605147,4.00671784177989,0.809327311961201,0.952042804043178
"MSTRG.47290|SPIDR","MSTRG.50407|DYNC2I2",0.216896215922969,6.62329921688496,0.809334424262371,0.952042804043178
"MSTRG.32051|TRPM2-AS","MSTRG.50410|SET",0.0314471320980688,3.6848791685113,0.809343991940188,0.952042804043178
"MSTRG.22608|TSPAN10","MSTRG.50411|PKN3",-0.0482538343039898,3.67771023053892,0.809376887748204,0.952042804043178
"MSTRG.18109|LINC01569","MSTRG.50413|ZDHHC12",0.472526085640364,3.57595046017781,0.809873025325901,0.952541595480784
"MSTRG.21331|IKZF3","MSTRG.50415|ZER1",-0.178726155880407,6.73828784951139,0.810050489059529,0.952632877044898
"MSTRG.24051|DAPK3","MSTRG.50417|TBC1D13",-0.0850177928625247,5.08636106551684,0.810113024684766,0.952632877044898
"MSTRG.1001|ZNF362","MSTRG.50420|LRRC8A",-0.141469554531956,5.51025285752614,0.810166929490162,0.952632877044898
"MSTRG.20931|PHF12","MSTRG.50421|NUP188",-0.188058546285833,7.0701709505009,0.810359178884374,0.952692721308539
"MSTRG.25077|ZNF181","MSTRG.50422|DOLK",-0.0888792848747131,4.87678015991007,0.810409440754606,0.952692721308539
"MSTRG.41286|LYRM4","MSTRG.50424|SH3GLB2",-0.0631058995192249,4.07154284187603,0.810434132105349,0.952692721308539
"MSTRG.6494|SEMA4G","MSTRG.50425|MIGA2",0.338728912891912,4.51836556691253,0.810667314133689,0.952841031283912
"MSTRG.33299|PLXNB2","MSTRG.50427|DOLPP1",-0.200692934863117,8.71023583809006,0.81070452385482,0.952841031283912
"MSTRG.20959|CORO6","MSTRG.50428|CRAT",-0.0743816229356713,3.79877416155293,0.81096413234137,0.953008822672989
"MSTRG.23414|SMAD7","MSTRG.50430|PTPA",-0.104935001986989,4.9306451493827,0.811052383106547,0.953008822672989
"MSTRG.41856|HCP5","MSTRG.50432|IER5L",-0.166666662111782,5.6536374402536,0.811139699879041,0.953008822672989
"MSTRG.7981|NDUFS3","MSTRG.50434|C9orf106",-0.196558133813846,4.22912919518822,0.811172990496436,0.953008822672989
"MSTRG.18038|PRSS22","MSTRG.5043|ITIH5",0.399567313491499,4.33364941150538,0.811207918610694,0.953008822672989
"MSTRG.4413|ITPKB","MSTRG.50440|LINC00963",0.246596570831273,6.61360248213331,0.811371894549894,0.953116717877644
"MSTRG.22618|MCRIP1","MSTRG.50444|NTMT1",-0.110229403646605,5.10147986634837,0.8118725508056,0.953293220438706
"MSTRG.29508|MTCO1P46","MSTRG.50446|ASB6",-0.468983847806678,3.68434039623403,0.812108464142032,0.953293220438706
"MSTRG.4056|MFSD4A","MSTRG.50450|PTGES",-0.0335025639117448,3.5863221723372,0.812288574195842,0.953293220438706
"MSTRG.35645|GPR160","MSTRG.50451|TOR1B",-0.0572289598316547,4.61824232464698,0.812357021604631,0.953293220438706
"MSTRG.21458|DHX58","MSTRG.50452|TOR1A",-0.28299177776629,5.01199857376369,0.812395299647968,0.953293220438706
"MSTRG.47840|OSGIN2","MSTRG.50453|C9orf78",-0.207105819604843,4.80008192986285,0.812434281786159,0.953293220438706
"MSTRG.6636|XPNPEP1","MSTRG.50454|USP20",-0.156729885232894,5.44866368929346,0.812540141277293,0.953293220438706
"MSTRG.18484|NPIPB3","MSTRG.50456|FNBP1",0.219835304531039,8.19112326244691,0.812568855912433,0.953293220438706
"MSTRG.45217|FAM133B","MSTRG.50459|GPR107",0.25239939078518,4.42967658350405,0.812644661017989,0.953293220438706
"MSTRG.18068|ZNF213","MSTRG.5045|KIN",-0.0997035662862419,4.75933725838876,0.812750302225678,0.953293220438706
"MSTRG.25758|TRPM4","MSTRG.50462|NCS1",-0.144742829401399,6.37695816742388,0.812820790744788,0.953293220438706
"MSTRG.49189|GRHPR","MSTRG.50463|HMCN2",0.222946343445621,5.77818758434593,0.812930906930786,0.953293220438706
"MSTRG.41923|PBX2","MSTRG.50464|ASS1",0.229407511883625,4.33392266673998,0.812989343040549,0.953293220438706
"MSTRG.24829|ZNF708","MSTRG.50465|FUBP3",0.213617738041585,5.90340711308009,0.813039583183262,0.953293220438706
"MSTRG.21085|MYO1D","MSTRG.50468|EXOSC2",-0.210812468302051,6.75885943038776,0.813155055773082,0.953293220438706
"MSTRG.44479|UBE2D4","MSTRG.50469|ABL1",-0.0885402227162107,4.94811530943743,0.813183629566489,0.953293220438706
"MSTRG.46163|ARHGEF34P","MSTRG.5046|ATP5F1C",-0.155268893164415,6.51813425331559,0.813195216464438,0.953293220438706
"MSTRG.43311|IL20RA","MSTRG.50476|AIF1L",0.0260972329134049,3.40152074348305,0.813220952128679,0.953293220438706
"MSTRG.18688|NPIPB12","MSTRG.50477|NUP214",0.221495428499465,6.84901555922717,0.813258842872823,0.953293220438706
"MSTRG.21640|ARHGAP27","MSTRG.5047|TAF3",-0.111121974586565,5.26973580924154,0.813317698718489,0.953293220438706
"MSTRG.17750|ADAMTS17","MSTRG.50481|FAM78A",-0.145460290830629,4.98889130324244,0.813377760686172,0.953293220438706
"MSTRG.2019|LRRC8C-DT","MSTRG.50485|PRRC2B",-0.18934032999814,5.04854608720187,0.813429116504124,0.953293220438706
"MSTRG.18700|MAZ","MSTRG.50489|POMT1",-0.164901036340034,6.91376264491697,0.813439254394768,0.953293220438706
"MSTRG.36014|LINC00884","MSTRG.50491|UCK1",0.219766104040363,4.60051030414039,0.813442329108711,0.953293220438706
"MSTRG.20038|LINC02193","MSTRG.50493|RAPGEF1",0.1665426061888,3.72836953199838,0.813478421603963,0.953293220438706
"MSTRG.24493|IL27RA","MSTRG.50498|MED27",0.145188017568994,3.47772404874241,0.813486983200931,0.953293220438706
"MSTRG.45825|CEP41","MSTRG.5049|GATA3",-0.198056982722737,4.98817001053452,0.813564161732492,0.953293220438706
"MSTRG.24391|ZNF439","MSTRG.50500|SETX",0.295149314090648,5.3004951299698,0.813596113471441,0.953293220438706
"MSTRG.1646|NFIA","MSTRG.50501|TTF1",-0.201913907777147,9.85305455546505,0.813773153734605,0.953293220438706
"MSTRG.14683|FRMD6-AS1","MSTRG.50505|DDX31",-0.00206562893409869,3.45538009007111,0.813846164755868,0.953293220438706
"MSTRG.30046|STK25","MSTRG.50506|GTF3C4",-0.146512802600773,6.32904533891404,0.813932974605751,0.953293220438706
"MSTRG.32852|LARGE1","MSTRG.50509|SPACA9",-0.193632357536692,6.16568191729236,0.814354021367053,0.953293220438706
"MSTRG.17295|PSMA4","MSTRG.5050|GATA3-AS1",-0.245682346784793,5.5725432397553,0.814370885599742,0.953293220438706
"MSTRG.31691|N6AMT1","MSTRG.50510|TSC1",-0.0528813383597064,4.2968825837536,0.814465957587563,0.953293220438706
"MSTRG.49088|SIGMAR1","MSTRG.50515|EEF1A1P5",-0.158543340215105,5.07164459070823,0.81449052504076,0.953293220438706
"MSTRG.3753|SWT1","MSTRG.50516|GTF3C5",-0.0611729007361246,3.87241005152425,0.814512934934851,0.953293220438706
"MSTRG.13436|KLF5","MSTRG.50519|GBGT1",0.409024609677495,4.17289599489433,0.814713261389902,0.953293220438706
"MSTRG.5608|AGAP4","MSTRG.50519|RALGDS",-0.067272435938413,4.49121433700201,0.814733142123573,0.953293220438706
"MSTRG.40370|CTNNA1","MSTRG.50522|ABO",-0.190163980721391,7.66108740202834,0.814748548805962,0.953293220438706
"MSTRG.15394|ITPK1","MSTRG.50524|SURF6",0.31895628975867,5.13064962681756,0.814875377308642,0.953293220438706
"MSTRG.45608|MDFIC","MSTRG.50526|MED22",-0.193524603979017,4.9949257695329,0.815054303891203,0.953293220438706
"MSTRG.1347|TMEM69","MSTRG.50528|RPL7A",-0.0382915327387543,3.43390630517866,0.815121646088996,0.953293220438706
"MSTRG.20787|NATD1","MSTRG.50529|SURF1",0.326640210607995,4.83600485095604,0.815159974442826,0.953293220438706
"MSTRG.29886|DGKD","MSTRG.50531|SURF4",-0.164176084818152,6.99970846881552,0.815193799176338,0.953293220438706
"MSTRG.3297|NDUFS2","MSTRG.50533|REXO4",0.242559971788143,5.84307063691945,0.815257006812649,0.953293220438706
"MSTRG.22297|SLC39A11","MSTRG.50534|ADAMTS13",-0.199324930679081,5.52086038002099,0.815297042617582,0.953293220438706
"MSTRG.34775|SPICE1","MSTRG.50535|CACFD1",-0.149795471222552,6.07399041927632,0.815428484437705,0.953293220438706
"MSTRG.3908|INAVA","MSTRG.50536|SLC2A6",-0.0365668776520981,4.21477109183207,0.815462748517709,0.953293220438706
"MSTRG.30017|CAPN10-DT","MSTRG.50538|ADAMTSL2",0.336450945222162,4.54591282838215,0.815528004764997,0.953293220438706
"MSTRG.40483|PCDHGB9P","MSTRG.50543|SARDH",-0.112892682918579,3.51030268030881,0.815544224693189,0.953293220438706
"MSTRG.11177|ZNF385A","MSTRG.50544|VAV2",-0.177648372215977,6.01975191390176,0.81565029519214,0.953293220438706
"MSTRG.18807|KAT8","MSTRG.50545|BRD3OS",-0.143166261155715,5.47796337373546,0.815718751486447,0.953293220438706
"MSTRG.25577|QPCTL","MSTRG.50546|BRD3",0.0341625609715815,3.61237979869502,0.815781431413862,0.953293220438706
"MSTRG.11938|SYCP3","MSTRG.50550|WDR5",0.402883449554356,4.31878317911514,0.815799091914469,0.953293220438706
"MSTRG.41037|FAM193B","MSTRG.50551|RNU6ATAC",0.23937447386018,6.781776482744,0.815946087316072,0.953293220438706
"MSTRG.27497|AUP1","MSTRG.50555|RXRA",-0.130658016067743,5.98901592381881,0.816020918285066,0.953293220438706
"MSTRG.445|KAZN","MSTRG.50558|COL5A1",-0.19097951465329,6.18908441038774,0.816196651917202,0.953293220438706
"MSTRG.47705|MRPS28","MSTRG.50570|FCN1",0.297871735198167,3.19422144972147,0.816276259930756,0.953293220438706
"MSTRG.24180|ZNF557","MSTRG.50577|PPP1R26-AS1",0.205855035857538,5.35267591087852,0.816425995739877,0.953293220438706
"MSTRG.31766|SCAF4","MSTRG.50578|PPP1R26",0.28735256061897,5.5040412759651,0.816477767062882,0.953293220438706
"MSTRG.25391|CCDC97","MSTRG.50580|MRPS2",0.234891458480766,5.55066629921992,0.81656174874187,0.953293220438706
"MSTRG.20111|SMG6","MSTRG.50590|KCNT1",0.203504199000977,6.48451026867384,0.816627299264376,0.953293220438706
"MSTRG.20125|SGSM2","MSTRG.50591|CAMSAP1",0.214866570243831,7.50477838037426,0.816627913121332,0.953293220438706
"MSTRG.25928|ZNF613","MSTRG.50593|UBAC1",-0.0724400614860925,3.57645168506118,0.816703769346619,0.953293220438706
"MSTRG.933|LINC01226","MSTRG.50594|NACC2",-0.301208040268278,3.84070260086199,0.816707269743501,0.953293220438706
"MSTRG.34177|GNL3","MSTRG.50596|TMEM250",-0.168310315516705,4.99394212432344,0.81670836314463,0.953293220438706
"MSTRG.2677|RNVU1-29","MSTRG.50599|QSOX2",-0.188199028018024,4.45911373434629,0.816719936092367,0.953293220438706
"MSTRG.21450|ACLY","MSTRG.50604|GPSM1",-0.167932263315945,6.69303659902882,0.816776732164232,0.953293220438706
"MSTRG.30954|ACOT8","MSTRG.50605|CARD9",-0.0738167803742632,4.79237949282015,0.816831472376307,0.953293220438706
"MSTRG.45073|FAM185BP","MSTRG.50606|SNAPC4",0.0170318342806348,3.47953741128114,0.817133509970036,0.953293220438706
"MSTRG.6144|ANXA11","MSTRG.50607|ENTR1",0.221188437778544,6.61688300628332,0.817219346471622,0.953293220438706
"MSTRG.32315|TXNRD2","MSTRG.50608|PMPCA",0.319640539049715,4.9171773172542,0.81722892675206,0.953293220438706
"MSTRG.13502|OBI1","MSTRG.50609|INPP5E",-0.374149359906529,3.49998332988321,0.817337098200726,0.953293220438706
"MSTRG.8676|ALDH3B1","MSTRG.50610|SEC16A",0.30897943205045,4.80724785884174,0.817368254351795,0.953293220438706
"MSTRG.8931|GVQW3","MSTRG.50611|C9orf163",0.240910165479673,5.63364606238375,0.817407610119989,0.953293220438706
"MSTRG.32896|APOL3","MSTRG.50612|NOTCH1",-0.133245872320894,5.39784585445737,0.817475053544418,0.953293220438706
"MSTRG.16164|NSMCE3","MSTRG.50619|EGFL7",-0.0140987395416365,3.29230335969145,0.817486333013552,0.953293220438706
"MSTRG.1511|ECHDC2","MSTRG.50620|AGPAT2",0.20762304836078,7.49294551776854,0.817491974651849,0.953293220438706
"MSTRG.21290|CWC25","MSTRG.50621|DIPK1B",-0.0452358060644198,4.13618807676208,0.81762120677815,0.953293220438706
"MSTRG.26270|ZSCAN18","MSTRG.50622|SNHG7",0.25142194270894,6.28365373726978,0.817645244961158,0.953293220438706
"MSTRG.46219|ZNF783","MSTRG.50629|RABL6",-0.10212558974189,5.35254487677809,0.817660862132326,0.953293220438706
"MSTRG.17419|ADAMTSL3","MSTRG.50629|TMEM141",0.165657545113411,4.40361747218914,0.817718455529508,0.953293220438706
"MSTRG.17183|RPP25","MSTRG.50630|CCDC183-AS1",0.225898390687747,3.79466853900543,0.817718604269667,0.953293220438706
"MSTRG.695|ELOA-AS1","MSTRG.50631|NCLP1",-0.0404835318154995,3.07895501717168,0.818145539555528,0.953293220438706
"MSTRG.33547|RN7SL4P","MSTRG.50633|AJM1",0.199319708884562,12.4950799019055,0.818187803675034,0.953293220438706
"MSTRG.34042|DALRD3","MSTRG.50633|MAMDC4",0.00736269671475749,3.90359866660592,0.81822556887475,0.953293220438706
"MSTRG.21744|HOXB3","MSTRG.50633|PHPT1",-0.156603128413689,6.77880204401897,0.818256490027569,0.953293220438706
"MSTRG.34263|RPP14","MSTRG.50634|EDF1",-0.0814347684246347,4.86741933505096,0.818335411477286,0.953293220438706
"MSTRG.34775|CFAP44","MSTRG.50635|TRAF2",-0.160951285851643,6.44427200738434,0.818409271309528,0.953293220438706
"MSTRG.52005|TRPC5","MSTRG.50639|FBXW5",-0.373916363756367,3.99836630782323,0.818427693431167,0.953293220438706
"MSTRG.13890|TMCO3","MSTRG.50644|PAXX",-0.202951385815139,6.0557007468028,0.818429596540927,0.953293220438706
"MSTRG.11250|SUOX","MSTRG.50646|ABCA2",-0.0901610532060598,4.99319951562448,0.818483524670208,0.953293220438706
"MSTRG.34782|RN7SL767P","MSTRG.50647|C9orf139",0.290534530175291,4.38437212899865,0.81854267407646,0.953293220438706
"MSTRG.7088|AP2A2","MSTRG.50648|NPDC1",0.218508497179976,5.73895589415031,0.818546020182444,0.953293220438706
"MSTRG.8379|MTA2","MSTRG.50652|SAPCD2",-0.121229689665925,5.8242292269869,0.818548347378486,0.953293220438706
"MSTRG.1910|ADGRL2","MSTRG.50654|UAP1L1",-0.20935310394473,5.84405938049808,0.818693677069517,0.953293220438706
"MSTRG.33013|APOBEC3F","MSTRG.50656|MAN1B1",-0.0984232121333833,4.64858974682449,0.8188362535473,0.953293220438706
"MSTRG.36197|MAEA","MSTRG.50658|DPP7",-0.133385438457497,5.88695927444702,0.818853554296016,0.953293220438706
"MSTRG.19545|PDXDC2P","MSTRG.50659|GRIN1",-0.0166580862998252,3.63563836723572,0.819049237062657,0.953293220438706
"MSTRG.22973|CEP76","MSTRG.50660|LRRC26",-0.164869741862867,3.74914366013918,0.819130660522778,0.953293220438706
"MSTRG.23101|RIOK3","MSTRG.50661|ANAPC2",-0.162992178788216,5.26959142266094,0.81914242522986,0.953293220438706
"MSTRG.29378|CARF","MSTRG.50662|SSNA1",-0.141018627247274,4.87347992701535,0.819281164848517,0.953293220438706
"MSTRG.43373|ADGRG6","MSTRG.50663|TMEM203",0.165087304932744,4.5923128975711,0.81931114325935,0.953293220438706
"MSTRG.22403|TRIM65","MSTRG.50663|TPRN",0.280613611588683,5.39795433801042,0.819318045090712,0.953293220438706
"MSTRG.30884|GDAP1L1","MSTRG.50664|NDOR1",-0.200118586026841,3.56666299088649,0.819337983135893,0.953293220438706
"MSTRG.3867|EEF1A1P32","MSTRG.50665|RNF208",0.0608284060580207,3.31564864060995,0.819454625465716,0.953293220438706
"MSTRG.40286|DDX46","MSTRG.50669|TUBB4B",-0.157046284210377,5.93980630405149,0.819484339951071,0.953293220438706
"MSTRG.32637|GRK3","MSTRG.50671|STPG3-AS1",-0.179789764044845,5.68845972848183,0.819487512627118,0.953293220438706
"MSTRG.2848|ZNF687","MSTRG.50673|NELFB",0.255418469442696,6.14866222552607,0.81949220998751,0.953293220438706
"MSTRG.17936|MAPK8IP3","MSTRG.50674|TOR4A",0.19947079837573,7.71598169418521,0.819499050872486,0.953293220438706
"MSTRG.21112|TLK2P1","MSTRG.50678|NRARP",0.212435827271418,3.69330968734099,0.819699033375562,0.953293220438706
"MSTRG.22938|CHMP1B","MSTRG.50679|EXD3",0.236093548342985,4.86463900200202,0.820072491630769,0.953293220438706
"MSTRG.49692|DAPK1","MSTRG.50680|NOXA1",-0.171180966409021,6.77923516411047,0.820075415142669,0.953293220438706
"MSTRG.3911|KIF21B","MSTRG.50682|NSMF",0.224080045232406,5.48007468842823,0.820226849030235,0.953293220438706
"MSTRG.6011|BMS1P4","MSTRG.50683|PNPLA7",0.425044616730021,4.02053755507045,0.820269794979404,0.953293220438706
"MSTRG.24302|COL5A3","MSTRG.50684|MRPL41",-0.139110957572698,5.93801155094127,0.820449807518682,0.953293220438706
"MSTRG.20617|DRG2","MSTRG.50685|DPH7",0.213715616257519,5.57678346388933,0.82048512223963,0.953293220438706
"MSTRG.17933|CRAMP1","MSTRG.50686|ZMYND19",0.22371819010803,6.74644090205163,0.82053241786229,0.953293220438706
"MSTRG.23919|NDUFS7","MSTRG.50687|ARRDC1",-0.132297764701821,5.06168431554941,0.820654663784131,0.953293220438706
